order_id,customer_id,store_id,order_date,status
501bfb3d-ab5e-4f98-8d6a-31898674b3d8,9f9bd210-0022-4963-ba05-9ccfa50850c5,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2024-12-06 14:24:25,completed
a5f39d4a-96ec-488a-bca3-a081a3110c02,57d9f8ea-0315-4338-b3ee-c14132be34de,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2025-04-09 09:51:31,cancelled
17b03ad5-d4a2-4934-a6e2-dc76e19045f7,c9194c07-2f0a-4484-b73a-70739758cb1b,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2024-09-01 22:25:13,cancelled
922e864b-cc64-4c90-abad-a723c341a5c8,6aa37336-506f-4e90-a0f0-fd8739ff86b1,69d6f82d-95d6-4c0d-8d9e-0834db4a463f,2024-10-23 13:38:19,completed
7e9d24cf-36cd-4257-812e-f41707bb13c6,af88b126-2732-41a1-ae43-d0c73f133226,c0474d8d-97e1-4c58-a9e3-5aa80c5a4829,2024-12-14 05:34:01,cancelled
c0d77cf9-2c3a-4ac8-96ab-694b43fb033b,2d4933a3-c0eb-464a-8113-ca51aa2c9da6,c0474d8d-97e1-4c58-a9e3-5aa80c5a4829,2024-10-23 23:39:10,cancelled
23c0eb77-9dbd-49a9-8eca-9173bd375a5a,8d24314e-43ee-4adc-8387-e291929c7986,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2025-05-14 06:37:30,completed
1b9bcc51-160d-4001-a206-fb0141841a23,3ffb803c-9c22-4e5a-b9b1-8301dae741d8,c45c9eb4-af8f-4e19-8cbb-d2f0134f79db,2025-07-02 16:25:22,completed
a4fcf34f-f03f-4e0d-ac33-4e8c3ccbac9d,01ac57fc-6ae7-44da-a68d-2a6afd59bf4e,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2024-11-25 12:19:40,pending
845ed830-cda8-47c8-8cc1-1c01f88f9f72,75991065-3bb7-4b09-a69e-813e4e52bd59,c45c9eb4-af8f-4e19-8cbb-d2f0134f79db,2025-01-08 13:10:27,cancelled
88d1722a-73c0-4224-b1be-51f8beb6bb60,eb0c824a-b1a2-4c84-adef-37fe8ac64d64,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2025-05-31 07:37:15,cancelled
5caa3acf-32c8-4e15-b6ac-2a224ee277e6,d3b461b6-0312-41d4-a0bf-c75eb2bbfb85,588807d0-de13-43d9-964d-10b25922179c,2025-07-08 16:04:00,completed
c6a62c1b-f22c-486b-acd5-f2dcbe54878c,74fd197e-365f-4539-830b-6c6b67317e41,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2024-12-04 22:11:07,cancelled
a5cfdef6-5b8c-41d1-8d2b-c51ddc7a603f,dba61ad6-d3b1-4132-ae10-e5e3946302d1,588807d0-de13-43d9-964d-10b25922179c,2024-12-20 14:25:01,completed
eba5c2d3-32df-40f9-8e08-fae21ffa170f,f088fde1-90fd-463d-9105-edb3bcd40189,588807d0-de13-43d9-964d-10b25922179c,2024-11-07 10:40:26,completed
6458b04d-be99-4d81-b59d-4924078b6026,402ecde6-a863-4188-8e16-fbfed61da64b,c0474d8d-97e1-4c58-a9e3-5aa80c5a4829,2025-03-13 16:00:01,cancelled
7b5c9d0e-2db9-4d13-b29f-afb4d471ab18,840567fe-7db1-4204-b83e-9bd7ef921584,26532bad-636c-4868-a426-749a55575659,2024-11-20 10:50:27,completed
dd3e65a1-a8f3-4327-905a-5f35853541a3,066f949d-398c-4733-b9b9-7a12f7fa8f0d,1f1c86c1-6191-4fe7-a0c7-5b4e51faf79d,2025-01-25 08:38:53,pending
95faff77-b2a6-4d2d-a1fb-8bf6851abef5,d16f236f-8d6c-4c82-87d5-51909465e5b5,588807d0-de13-43d9-964d-10b25922179c,2025-06-24 19:58:27,pending
cfbeb688-adb8-4c2a-b409-08399995880f,d76778a8-2df0-46f8-a861-907d9254d3e1,26532bad-636c-4868-a426-749a55575659,2024-09-12 23:53:19,cancelled
6e620a2c-e2ce-4a6a-9bf5-45d9e0db8b4c,98f63429-cc50-48e3-8aa7-dbac9a69197c,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2025-01-27 23:48:16,cancelled
51695264-72e1-4d53-88ec-9d7942cb646b,b2e7456e-3f68-4b28-ab63-bc2cad914197,fecb2175-248c-490e-bcc2-3643fadf8ff0,2024-08-19 02:23:28,pending
0caa0ac0-fe4e-45fb-b8ff-9124ba91c461,eaef2e05-d4b2-4b8d-a07b-ef55e4f84187,fecb2175-248c-490e-bcc2-3643fadf8ff0,2025-06-30 17:27:26,cancelled
960b9fb1-bfeb-4450-9a86-cabdcc22b635,b8e32f7d-e5e0-4fbc-8d18-1b0ab10537f6,c0474d8d-97e1-4c58-a9e3-5aa80c5a4829,2025-04-01 15:05:31,pending
4dd4b65c-0f59-4e44-98ea-e07cb835100c,4e77053d-5f86-41bc-98a5-59f512166d97,fecb2175-248c-490e-bcc2-3643fadf8ff0,2025-03-12 21:23:43,completed
68a6903f-0488-4389-bf0b-0a24f9235081,a10fa2f0-fdf2-4824-b077-d89dd6afee48,26532bad-636c-4868-a426-749a55575659,2025-03-11 14:59:45,pending
1d11126e-93bf-4834-92f8-75ab69f572bf,a306e6e3-0398-42c4-b1ae-3ba39ff033d2,c45c9eb4-af8f-4e19-8cbb-d2f0134f79db,2025-03-27 07:00:24,completed
84e4e00f-241f-439f-9d65-ca65c2c25c5c,2bf647ae-c7d0-455b-8f86-ab4a93037cb8,fecb2175-248c-490e-bcc2-3643fadf8ff0,2024-08-25 21:51:52,cancelled
6153bb43-9565-4f28-ad25-4038922f3817,fef975ac-e1ef-4ace-9f7f-8f6ae058eae5,588807d0-de13-43d9-964d-10b25922179c,2025-01-28 15:29:32,cancelled
de085579-2478-4ab4-806b-6b90b201b58f,1309424e-91aa-47c4-865d-62925b769ca1,1f1c86c1-6191-4fe7-a0c7-5b4e51faf79d,2025-07-09 16:08:15,pending
54e2a32f-6ee7-4384-b0e9-4edace0ade73,0540a9ad-0d20-4df0-9ac2-7decc5cf2b6f,c0474d8d-97e1-4c58-a9e3-5aa80c5a4829,2024-10-12 19:21:55,completed
f4a60565-714b-4358-8a3a-8f62d75e78a5,83e30198-5123-4722-a66d-60f02178b573,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2025-02-08 14:52:23,cancelled
66b967a4-9d97-4adc-9b59-5fb457a7d03c,58c075f6-ebb4-4f65-8fbe-17a8cafc6d83,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2024-09-13 18:51:04,cancelled
6330e3e1-3939-4365-a138-1f18c5fbb32b,678f663f-75ad-47f5-8323-a6fb3a3aeb7a,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2025-07-01 03:45:03,cancelled
3e7aa4b0-e261-441d-b349-2d2d87ab1afe,3472629f-5a1d-4fc8-9076-f902b9214f10,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2025-04-19 14:38:55,cancelled
b8496b7c-ce33-4ae4-87fa-b123ddb54053,af88b126-2732-41a1-ae43-d0c73f133226,26532bad-636c-4868-a426-749a55575659,2024-12-24 11:30:02,cancelled
c07195df-07d3-4a4f-8ced-2d47a5bea19c,fff0404c-c848-4257-bfca-18f73c910db1,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2025-02-20 00:32:19,pending
301dd46f-f4f9-4916-8ec6-2699c0f0d23b,e91b932c-f91a-45af-a835-4617bfb3975b,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2024-11-22 02:57:46,cancelled
349a8dc8-a190-46b8-b081-b6a1a2a63e1b,9f44b541-2474-4569-86aa-8f3e5e8d3a52,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2025-01-05 16:31:28,cancelled
3447b783-2a6e-46ca-a4ae-da80e455c0cb,97e919be-9e09-4868-9284-7e6f35af0e37,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2024-08-19 05:58:47,completed
460e49b9-f044-45d3-92bb-aac2df3df114,ae42d80d-da4d-4cf0-befb-57ef3eddf824,588807d0-de13-43d9-964d-10b25922179c,2025-07-02 10:59:17,completed
756e3581-46fd-428e-b856-fad1bb3e8018,849239f9-39e8-4828-89ac-eb23a37fe333,588807d0-de13-43d9-964d-10b25922179c,2025-06-26 00:10:39,completed
deb299f6-4e47-49f0-bb45-adc1e1cfed1c,0cb43093-9fcf-451d-ba4b-4e3e1eca64b5,1f1c86c1-6191-4fe7-a0c7-5b4e51faf79d,2024-09-25 19:26:34,cancelled
2353adc0-fe6f-4253-b28c-21d2997dd591,bc0cd2c9-cd22-44e5-b0c0-0f88d9c2b3e5,c45c9eb4-af8f-4e19-8cbb-d2f0134f79db,2024-09-20 14:25:22,completed
31e70a89-9108-4cf4-80e4-ba5951e04818,546d3299-8386-4308-8cd3-d95bdbad4dca,fecb2175-248c-490e-bcc2-3643fadf8ff0,2024-10-15 00:59:07,pending
d49a72ca-7a99-4898-ace5-71e98798570c,75991065-3bb7-4b09-a69e-813e4e52bd59,588807d0-de13-43d9-964d-10b25922179c,2024-12-09 08:00:02,cancelled
d3d26728-86c3-47f0-84ef-395f9f91a2b3,ba0f9003-e03e-4989-ab96-542f99279068,fecb2175-248c-490e-bcc2-3643fadf8ff0,2025-01-04 04:01:48,completed
3c426b65-a416-49a1-94cd-4782ece6a2bd,b200ea93-21f2-4933-b2a1-ee4ab47ff8e5,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2025-03-07 09:18:42,cancelled
dafd5c61-e570-47cb-a9de-2cf9ffdec064,20593c30-d922-4e62-af1b-892f3b98ca4a,588807d0-de13-43d9-964d-10b25922179c,2025-07-11 00:00:19,pending
c7e221f9-805e-42ec-b478-a2de5282bd11,996aee09-5787-4400-aebc-e8f23aaca8c6,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2025-07-16 08:24:19,completed
beb1ff32-8ee9-46a2-b6da-0d039b4d8814,b4334999-991b-4608-85d1-7aa237bf56a0,fecb2175-248c-490e-bcc2-3643fadf8ff0,2025-01-22 22:57:38,pending
109c1aca-bcd8-4ab7-8a43-174e34e55ae8,04c7eb59-c939-4eed-8859-0c535d840d4a,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2024-09-22 21:01:54,pending
4d89c96b-7946-4c2c-978c-2322085b5091,f76ba400-93fa-46a6-b91a-927cf0e05ef8,588807d0-de13-43d9-964d-10b25922179c,2024-11-29 02:59:36,completed
b01ca0f1-6b12-4a80-b9bc-80d98a89a111,af88b126-2732-41a1-ae43-d0c73f133226,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2025-06-29 04:10:47,pending
8b2a33d6-bde0-4c7b-98da-2e823a10952b,3ffb803c-9c22-4e5a-b9b1-8301dae741d8,588807d0-de13-43d9-964d-10b25922179c,2025-05-03 04:35:57,cancelled
5438e136-0e22-4bef-be95-2d092fe5883d,9871c884-82d3-4cea-b547-d81fda4e37ec,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2024-10-07 07:07:57,completed
c8b2af10-725f-4fe1-a5fe-2953f9c648f5,b71e5695-6602-4152-816b-b997bf221eed,c45c9eb4-af8f-4e19-8cbb-d2f0134f79db,2025-05-27 18:20:37,pending
a06e0df3-afad-4446-85ae-902707c1866f,3a670ff3-d9f5-462f-b4f0-d57df019809e,c0474d8d-97e1-4c58-a9e3-5aa80c5a4829,2024-08-29 15:18:11,pending
8e646688-99ff-4997-8b1f-5d563592d129,9e990334-017b-4161-8ae4-b42607d63f45,fecb2175-248c-490e-bcc2-3643fadf8ff0,2025-02-03 14:40:07,completed
30d1f757-5d4d-492b-9ce8-307c74c72165,bea394c3-035e-4c63-951d-c8cd2181d851,1f1c86c1-6191-4fe7-a0c7-5b4e51faf79d,2024-12-05 10:25:01,pending
0e8f6d92-897c-4e91-b1df-98343e186d93,5422a7b6-c2fa-4e3f-a907-25d2b18f3c73,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2025-03-31 07:44:15,cancelled
d9dbc248-5a1d-4461-8406-8db64ebd053d,2933a9d8-a00b-4567-849f-aa76831d7916,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2024-10-05 22:12:26,completed
e9242320-b7d8-471e-9fcc-4a9fcd116a20,f243e815-dbb5-4d87-8829-f2f344b6c43a,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2024-11-27 23:19:00,completed
3b7d1481-48c7-4401-9485-db8915491752,8a7c0f24-3ec5-4238-9fe1-7823f018ecea,588807d0-de13-43d9-964d-10b25922179c,2025-04-01 16:02:41,pending
9039487c-de6d-4c9a-a435-718ccc0c0b5f,e6349f2d-7c53-4cc9-a7f5-a465d2d9debc,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2024-08-20 18:48:42,pending
3e7d2562-61b3-4d52-83b1-c168001c5d10,8e101bf3-67a8-4147-8b72-91c2e711b14b,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2024-07-31 02:01:07,pending
28427df7-cf81-4a93-a5a7-053aaab085c2,0e2afefc-07b8-424b-a971-7b9102f458cf,fecb2175-248c-490e-bcc2-3643fadf8ff0,2025-01-20 19:31:38,completed
fa950632-1076-496f-8131-fd99727d3c4c,c7f32add-3339-489d-a2b9-fc58d4bb295f,26532bad-636c-4868-a426-749a55575659,2024-11-12 11:33:01,pending
5da540a7-a9fb-477e-9050-61b1d094e614,94eff949-43fc-4feb-b370-527baa569dd6,c45c9eb4-af8f-4e19-8cbb-d2f0134f79db,2024-10-18 13:40:15,completed
b40c43a7-fb3d-4703-8625-2a1184e01074,09ffe89c-637b-403e-b932-299f4a3a91cf,26532bad-636c-4868-a426-749a55575659,2025-05-20 20:55:17,pending
91f00759-1d88-4c42-98a7-7330cefb8519,3f972a1e-caad-402e-b6a5-6f355f9bf7aa,26532bad-636c-4868-a426-749a55575659,2025-05-25 16:01:20,completed
e7148d8c-95d7-4a3b-adbd-50fe5734203e,2c0edcc6-6d83-4b62-8853-0a652c19524f,69d6f82d-95d6-4c0d-8d9e-0834db4a463f,2024-10-02 17:36:19,completed
e343dad3-7d7d-41f1-926b-bca91f1658c9,6334c5ba-5eff-4fad-80cc-876d538e931d,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2025-03-10 01:23:40,completed
b86e6c0c-4ebf-4f41-aaea-2679df22a7e0,a3813b68-ec11-4406-9b9a-d6b94ed33267,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2025-05-22 03:35:26,cancelled
a4fbd8a9-c69d-4d3f-9c89-a2bfbfc54c7a,9871c884-82d3-4cea-b547-d81fda4e37ec,26532bad-636c-4868-a426-749a55575659,2024-09-28 18:48:29,completed
5976c40e-1e05-4d40-ab7d-5c723e58d2f6,597c5b22-f1fc-4493-bd7d-99da3faf61b3,fecb2175-248c-490e-bcc2-3643fadf8ff0,2025-02-04 09:16:30,pending
65d33822-9963-4c87-9214-3781b412e7ca,bc0cd2c9-cd22-44e5-b0c0-0f88d9c2b3e5,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2025-05-30 04:46:54,completed
50849b3a-37cf-4fe0-8d7a-a85ec2818e6e,1309424e-91aa-47c4-865d-62925b769ca1,69d6f82d-95d6-4c0d-8d9e-0834db4a463f,2025-05-21 19:03:58,cancelled
aab46c03-51b3-4039-bb22-8a30025d3033,715420cf-98c5-4374-accf-1714bb0bfad4,1f1c86c1-6191-4fe7-a0c7-5b4e51faf79d,2025-05-28 01:54:19,cancelled
bac0ae11-28ac-40c7-b48d-775b7592bab6,1f347ca7-6113-4fca-81c3-a0a3ee0b0a79,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2024-09-01 10:41:26,completed
a2fbf1df-13f5-45fc-bd90-46d84f40353a,98f63429-cc50-48e3-8aa7-dbac9a69197c,fecb2175-248c-490e-bcc2-3643fadf8ff0,2024-09-17 12:14:12,completed
b337b156-e302-4b2f-a30a-64239e3f12cb,4ad08e7d-be19-4f24-aa92-3c448a6321d1,c0474d8d-97e1-4c58-a9e3-5aa80c5a4829,2025-03-24 21:27:07,completed
e56797da-e54a-42ba-870c-0ec796a3d087,8a7c0f24-3ec5-4238-9fe1-7823f018ecea,c45c9eb4-af8f-4e19-8cbb-d2f0134f79db,2025-01-13 16:34:09,pending
f4898723-0640-45d3-b3cf-422adfeec7cb,30d72361-da54-4850-88e0-58c08e1dd436,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2025-04-01 06:37:03,completed
97a41eb3-2796-43cc-a449-d580e197351a,27bcf27c-2ac6-4e84-9140-0aea4ed2b486,588807d0-de13-43d9-964d-10b25922179c,2025-01-12 00:28:28,completed
8db3306d-746e-435b-b3ad-8ca2b595ceb4,453265ff-69ce-4def-b528-c54853252cc6,c45c9eb4-af8f-4e19-8cbb-d2f0134f79db,2025-01-01 21:59:08,completed
d69244e4-2632-4879-bab9-32e3d1fcbdac,71c4f328-527a-447d-b724-d5f6d1b674d3,1bc4bab9-b73e-46eb-9ea6-c8f1479049bb,2025-01-11 20:53:34,cancelled
8ceb1d2d-ddab-4e9f-a4a2-e32730021da4,8d24314e-43ee-4adc-8387-e291929c7986,26532bad-636c-4868-a426-749a55575659,2025-01-30 15:46:44,cancelled
3201aef4-00d6-4f28-b43d-a81d34bbed05,febdafc7-1dc3-4b8f-bb6e-92e265e2fb7b,588807d0-de13-43d9-964d-10b25922179c,2024-12-25 02:51:13,pending
68694cb4-f641-4adf-b639-9f984a3aa551,1aa4ca19-cf04-4f87-9a89-c8d992c19b53,fecb2175-248c-490e-bcc2-3643fadf8ff0,2024-07-31 01:36:19,cancelled
4f83600b-3b7b-4252-b1fc-2c8557ab1588,e20dd744-5204-4855-b2fa-fdc187186c70,fecb2175-248c-490e-bcc2-3643fadf8ff0,2024-08-12 21:42:40,cancelled
56e9ca20-cf4c-43ee-be21-76c124c862ae,24afb63b-646a-4944-95cc-4c0bbf8464c7,69d6f82d-95d6-4c0d-8d9e-0834db4a463f,2025-02-21 13:18:01,cancelled
b64cc3ed-1f52-4a37-868a-3da658614b46,92fff4eb-8928-4c43-8f50-31ef5bc0c92e,775be3e5-a37b-4c52-9fc8-ae9cbf762ce4,2024-10-14 16:45:40,cancelled
748110b5-7370-49c2-ae8b-23661738c37b,48307c10-14be-401f-a8aa-1a3814008d7b,69d6f82d-95d6-4c0d-8d9e-0834db4a463f,2025-05-09 00:19:19,completed
8891e718-ad69-4724-8535-2b27c8334d71,8d24314e-43ee-4adc-8387-e291929c7986,66bd0f1e-bb5a-4497-b2ba-c5d8986f5a63,2024-12-21 03:38:34,cancelled
84c05b12-a221-479d-b1fb-ce0699232d24,070f5f83-6a8d-4b80-9f3b-59637aa14cea,26532bad-636c-4868-a426-749a55575659,2024-08-03 17:17:38,completed
